STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT10
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,12/22/15,9.17,,0,0,0,66,78,56,170,160,19.9,23.9,1,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,12/23/15,9.84,,0,0,0,73,86,60,170,170,23.9,31.1,1,1,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,12/24/15,9.4,,0,0,0,72,85,59,180,180,18.1,21,1,1,,,,,,1,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,12/25/15,12.08,,0,0,0,75,84,70,150,160,23,27.1,1,1,,,,,,1,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,12/26/15,27.96,,0,0,0,76,83,75,160,150,40.9,49,1,,,,,,,1,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,12/27/15,26.62,,0,0,0,69,78,43,300,300,38.9,46.1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,12/28/15,19.24,,0,0,0,48,59,42,300,310,35.1,40,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,12/29/15,13.42,,0,0,0,50,55,45,40,50,19.9,33.1,1,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,12/30/15,14.99,,0.03,0,0,53,56,50,50,50,25.1,34,1,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,12/31/15,14.09,,0,0,0,54,58,52,20,10,23,28,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,1/1/16,17.22,,0.53,0,0,51,54,44,20,20,25.1,30,1,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,1/2/16,14.09,,1.23,0,0,44,45,42,360,10,23,27.1,1,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,1/3/16,9.4,,0.05,0,0,45,54,42,360,340,17,28,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,1/4/16,7.38,,0,0,0,51,63,42,70,50,12.1,16.1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,1/5/16,12.3,,0,0,0,51,62,42,70,70,23,27.1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,1/6/16,10.29,,0.25,0,0,58,70,53,100,100,16.1,19,1,1,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,1/7/16,7.38,,0,0,0,64,69,53,230,340,14.1,16.1,1,1,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,1/8/16,4.92,,0,0,0,58,67,51,310,320,12.1,14.1,1,1,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,1/9/16,16.11,,0,0,0,59,66,44,20,320,25.9,33.1,1,1,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,1/10/16,9.84,,0,0,0,47,56,36,20,20,23,30,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,1/11/16,11.63,,0.02,0,0,48,54,43,40,30,16.1,19,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,1/12/16,6.71,,0,0,0,54,66,46,100,330,12.1,16.1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,1/13/16,6.71,,0,0,0,54,67,43,80,80,14.1,15,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,1/14/16,6.04,,0,0,0,63,73,55,220,200,12.1,15,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,1/15/16,7.38,,0,0,0,61,80,45,320,330,17,23,1,1,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,1/16/16,10.96,,0,0,0,58,70,41,350,350,38.9,52.1,1,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,1/17/16,10.96,,0,0,0,50,58,38,30,20,30,38,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,1/18/16,8.72,,0,0,0,53,69,43,100,100,17,19.9,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,1/19/16,12.3,,0,0,0,59,74,47,160,160,25.1,31.1,1,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,1/20/16,10.51,,0,0,0,66,77,57,140,140,23,27.1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,1/21/16,14.99,,0,0,0,67,79,50,320,320,33.1,40,1,1,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,1/22/16,14.54,,0,0,0,55,65,42,330,330,25.9,31.1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,1/23/16,8.05,,0,0,0,51,61,41,50,40,15,19,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,1/24/16,14.54,,0,0,0,54,74,40,150,150,31.1,38,1,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,1/25/16,10.51,,0,0,0,66,77,57,180,160,23,29.1,1,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,1/26/16,18.34,,0,0,0,62,65,50,10,360,31.1,36.9,1,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,1/27/16,14.32,,0,0,0,51,59,40,10,360,25.1,31.1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,1/28/16,6.93,,0,0,0,50,73,32,300,290,18.1,27.1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,1/29/16,11.18,,0,0,0,56,78,37,160,190,23.9,31.1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,1/30/16,15.88,,0,0,0,62,79,48,190,180,29.1,36,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,1/31/16,10.96,,0,0,0,69,88,60,180,200,19.9,23.9,1,1,,,,,,1,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,2/1/16,19.24,,0,0,0,68,80,62,160,170,36,44.1,1,1,,,,,,1,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,2/2/16,13.2,,0,0,0,69,78,50,10,10,28,32,1,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,2/3/16,15.21,,0,0,0,58,67,48,10,10,28,35.1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,2/4/16,12.3,,0,0,0,54,65,39,20,30,21.9,31.1,,,,,,,,1,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,2/5/16,8.95,,0,0,0,51,66,35,90,140,21,27.1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,2/6/16,12.97,,0,0,0,58,71,43,330,340,29.1,36,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,2/7/16,9.17,,0,0,0,55,73,35,150,150,23,27.1,1,,,,,,,1,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,2/8/16,12.3,,0,0,0,56,70,41,20,20,32,38.9,1,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,2/9/16,6.71,,0,0,0,55,75,37,350,10,17,21.9,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,2/10/16,8.95,,0,0,0,57,78,39,140,150,18.1,23,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,2/11/16,13.65,,0,0,0,61,84,41,150,160,25.9,31.1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,2/12/16,10.74,,0,0,0,65,84,51,140,180,21,23.9,1,1,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,2/13/16,9.17,,0,0,0,63,78,50,130,130,21,28,1,1,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,2/14/16,17.22,,0,0,0,65,80,51,160,150,35.1,40,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,2/15/16,9.62,,0,0,0,68,85,55,210,220,21.9,25.9,1,1,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,2/16/16,6.71,,0,0,0,66,84,44,110,100,17,19.9,1,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,2/17/16,11.41,,0,0,0,66,75,53,100,100,21,25.9,1,1,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,2/18/16,17,,0,0,0,65,81,50,150,160,32,38,1,1,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,2/19/16,16.11,,0,0,0,69,82,55,150,150,30,35.1,1,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,2/20/16,16.78,,0,0,0,71,82,65,150,130,28,34,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,2/21/16,12.53,,0,0,0,71,81,64,170,170,23,27.1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,2/22/16,9.62,,0.07,0,0,71,82,67,150,160,23.9,28,1,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,2/23/16,18.12,,0.14,0,0,71,83,52,330,340,35.1,42.1,1,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,2/24/16,15.21,,0,0,0,57,70,42,330,330,31.1,38.9,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,2/25/16,7.38,,0,0,0,55,75,34,120,90,19.9,23.9,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,2/26/16,12.75,,0,0,0,58,67,46,40,40,21,23.9,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,2/27/16,10.96,,0,0,0,61,77,47,160,140,23,30,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,2/28/16,16.11,,0,0,0,68,79,62,160,160,29.1,34,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,2/29/16,15.21,,0,0,0,71,83,62,140,150,25.9,32,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,3/1/16,10.96,,0,0,0,74,89,67,140,150,23,27.1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,3/2/16,16.55,,0,0,0,72,82,65,170,180,25.9,32,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,3/3/16,10.29,,0,0,0,74,88,66,170,180,25.9,31.1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,3/4/16,11.18,,0,0,0,69,77,56,40,50,18.1,21,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,3/5/16,11.41,,0,0,0,67,78,55,90,90,21,25.9,1,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,3/6/16,17.9,,0,0,0,70,79,62,140,130,28,34,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,3/7/16,28.86,,0,0,0,73,79,70,160,150,42.9,51,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,3/8/16,21.47,,0.01,0,0,74,81,71,150,140,31.1,38.9,1,,1,,,,,1,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,3/9/16,12.97,,5.15,0,0,70,73,65,200,200,33.1,36.9,1,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,3/10/16,13.2,,0.09,0,0,67,76,64,10,20,25.9,32,1,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,3/11/16,9.4,,0,0,0,64,68,57,230,230,19.9,21.9,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,3/12/16,8.28,,0,0,0,64,76,56,150,150,17,19.9,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,3/13/16,11.41,,0,0,0,72,89,66,180,180,23,25.9,1,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,3/14/16,12.08,,0,0,0,72,84,64,150,160,21.9,31.1,1,1,,,,,,1,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,3/15/16,12.97,,0,0,0,74,85,70,180,180,21.9,25.1,1,1,,,,,,1,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,3/16/16,11.63,,0.02,0,0,74,78,71,140,140,21,23.9,1,,,,,,,1,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,3/17/16,11.41,,0.01,0,0,74,82,71,140,170,21,25.9,1,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,3/18/16,10.74,,0.67,0,0,74,79,61,290,290,57.9,68,1,,1,,,,,1,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,3/19/16,20.58,,0.59,0,0,66,69,56,290,290,47,55.9,1,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,3/20/16,14.99,,0,0,0,59,69,51,20,10,23,28,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,3/21/16,9.17,,0,0,0,59,67,48,130,90,14.1,18.1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,3/22/16,18.57,,0,0,0,62,74,52,150,150,36.9,42.1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,3/23/16,23.71,,0,0,0,71,80,68,150,160,32,38,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,3/24/16,18.34,,0,0,0,70,74,60,330,330,36,44.1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,3/25/16,10.51,,0,0,0,64,70,53,100,100,19.9,23.9,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,3/26/16,8.95,,0,0,0,66,76,60,100,90,17,21.9,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,3/27/16,9.4,,0,0,0,74,86,68,20,20,21.9,27.1,1,1,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,3/28/16,12.75,,0,0,0,69,73,62,50,50,23,27.1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,3/29/16,12.3,,0,0,0,70,77,65,130,150,21,25.1,1,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,3/30/16,17.45,,0,0,0,74,78,72,160,150,38.9,47,1,,,,,,,1,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,3/31/16,10.96,,0,0,0,78,93,72,170,170,18.1,23,1,,,,,,,1,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,4/1/16,19.46,,0.01,0,0,74,76,59,10,10,30,36,1,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,4/2/16,10.51,,0,0,0,64,76,53,20,360,21,25.9,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,4/3/16,8.5,,0,0,0,64,79,51,150,150,18.1,25.9,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,4/4/16,7.38,,0,0,0,66,84,50,140,140,18.1,23,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,4/5/16,10.07,,0,0,0,68,82,54,130,140,19.9,25.9,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,4/6/16,6.93,,0,0,0,72,85,61,200,200,21.9,25.9,1,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,4/7/16,6.71,,0,0,0,70,85,56,130,140,19.9,23.9,1,1,,,,,,1,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,4/8/16,10.51,,0,0,0,71,81,61,80,80,21,27.1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,4/9/16,16.11,,0.08,0,0,72,82,63,130,130,33.1,40,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,4/10/16,18.79,,0,0,0,74,86,67,120,130,30,36,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,4/11/16,17.22,,0,0,0,76,84,72,150,140,30,36.9,1,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,4/12/16,10.96,,0.04,0,0,75,81,73,100,90,21,25.1,1,,,,,,,1,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,4/13/16,11.41,,0.24,0,0,74,81,68,50,50,18.1,28,1,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,4/14/16,8.5,,0,0,0,73,86,60,10,10,17,21.9,1,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,4/15/16,10.96,,0,0,0,71,82,60,120,110,21.9,25.9,1,,,,,,,1,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,4/16/16,15.43,,0.08,0,0,74,78,73,130,130,23,38,1,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,4/17/16,19.01,,0,0,0,77,83,75,130,140,25.9,32,,,,,,,,1,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,4/18/16,16.11,,1.98,0,0,76,85,68,60,100,31.1,40.9,1,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,4/19/16,10.29,,0,0,0,73,80,70,80,60,21,25.1,1,,,,,,,1,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,4/20/16,10.51,,0,0,0,76,83,71,110,100,21,23.9,1,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,4/21/16,9.62,,0.34,0,0,75,81,67,20,20,38,46.1,1,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,4/22/16,7.38,,0,0,0,76,88,67,120,30,16.1,23.9,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,4/23/16,7.61,,0,0,0,74,84,66,130,130,19.9,25.1,1,,,,,,,1,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,4/24/16,11.41,,0.63,0,0,74,81,69,150,260,21.9,28,1,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,4/25/16,15.43,,0,0,0,78,84,74,140,140,25.9,30,1,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,4/26/16,18.79,,0,0,0,78,83,75,150,150,28,33.1,1,,,,,,,1,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,4/27/16,10.51,,0,0,0,80,89,74,10,10,21,21,1,,,,,,,1,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,4/28/16,14.54,,0,0,0,79,85,76,130,120,21.9,25.9,1,,,,,,,1,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,4/29/16,21.25,,0,0,0,81,86,79,160,160,32,38.9,1,,,,,,,1,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,4/30/16,8.95,,0,0,0,83,94,78,100,170,16.1,21,1,,,,,,,1,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,5/1/16,9.62,,0,0,0,83,90,78,90,110,18.1,21,1,,,,,,,1,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,5/2/16,17,,0,0,0,76,78,66,360,30,25.1,31.1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,5/3/16,10.07,,0,0,0,70,83,64,30,20,17,25.9,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,5/4/16,7.61,,0,0,0,74,90,58,350,360,18.1,23.9,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,5/5/16,4.7,,0,0,0,74,93,59,100,110,14.1,16.1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,5/6/16,7.61,,0,0,0,76,88,63,120,120,18.1,23,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,5/7/16,14.32,,0,0,0,75,85,64,150,140,28,35.1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,5/8/16,14.76,,0,0,0,76,83,71,140,120,25.9,36.9,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,5/9/16,17.9,,0.07,0,0,78,87,73,140,140,35.1,42.9,1,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,5/10/16,15.43,,0,0,0,80,89,74,140,140,25.9,33.1,1,,,,,,,1,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,5/11/16,16.11,,0,0,0,82,90,78,140,130,25.9,33.1,1,,,,,,,1,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",27.7742,-97.5122,13.4,5/12/16,10.51,,0,0,0,81,88,76,100,100,18.1,21.9,1,,,,,,,1,
