STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT10
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,1/25/16,3.36,,0,,,,75,45,100,120,12.1,16.1,1,1,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,1/26/16,12.3,,0.15,,,,62,46,30,40,23.9,33.1,,,1,,,,,1,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,1/27/16,6.49,,0,,,,62,35,10,30,15,19.9,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,1/28/16,4.25,,0,,,,72,30,260,250,16.1,21,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,1/29/16,4.7,,0,,,,77,35,190,230,17,23,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,1/30/16,3.58,,0,,,,78,38,150,200,13,16.1,1,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,1/31/16,3.36,,0,,,,84,49,170,180,13,16.1,1,1,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,2/1/16,7.61,,0,,,,83,48,140,130,21.9,27.1,1,1,,,,,,1,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,2/2/16,8.28,,0,,,,74,55,360,360,23,29.1,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,2/3/16,8.72,,0,,,,63,45,10,10,18.1,25.1,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,2/4/16,5.59,,0,,,,61,36,20,20,13,17,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,2/5/16,5.59,,0,,,,65,30,130,130,17,23.9,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,2/6/16,8.05,,0,,,,65,38,330,320,21.9,30,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,2/7/16,3.8,,0,,,,70,30,190,190,16.1,23,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,2/8/16,9.17,,0,,,,66,40,10,10,19.9,29.1,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,2/9/16,3.8,,0,,,,74,32,280,300,16.1,21.9,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,2/10/16,5.59,,0,,,,78,41,240,240,14.1,19.9,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,2/11/16,4.25,,0,,,,82,38,210,210,14.1,19,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,2/12/16,3.58,,0,,,,83,42,40,30,14.1,19,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,2/13/16,5.82,,0,,,,76,48,150,170,16.1,21.9,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,2/14/16,6.26,,0,,,,77,48,170,160,17,23.9,1,1,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,2/15/16,5.37,,0,,,,79,51,20,360,17,23,1,1,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,2/16/16,3.8,,0,,,,82,42,40,210,14.1,25.9,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,2/17/16,8.28,,0,,,,78,51,150,150,16.1,19.9,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,2/18/16,9.84,,0,,,,82,55,140,130,19.9,25.9,1,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,2/19/16,10.07,,0,,,,83,62,170,170,18.1,23.9,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,2/20/16,9.17,,0,,,,82,66,130,140,18.1,23,1,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,2/21/16,4.47,,0,,,,75,65,130,190,13,19,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,2/22/16,7.61,,0.61,,,,71,61,110,110,18.1,25.1,1,,1,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,2/23/16,15.21,,1.04,,,,67,50,340,340,32,45,1,,1,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,2/24/16,7.61,,0,,,,68,40,330,320,17,25.1,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,2/25/16,4.47,,0,,,,73,35,40,50,17,25.1,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,2/26/16,5.82,,0,,,,66,44,90,70,14.1,19,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,2/27/16,6.49,,0,,,,74,42,150,140,19.9,23,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,2/28/16,7.61,,0,,,,78,56,190,200,18.1,25.1,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,2/29/16,5.14,,0,,,,80,58,150,140,17,21,1,1,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,3/1/16,6.93,,0,,,,87,63,20,20,21.9,27.1,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,3/2/16,8.95,,0,,,,80,57,160,170,18.1,23,1,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,3/3/16,7.83,,0,,,,86,63,50,50,19.9,25.9,1,,,,,,,1,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,3/4/16,4.7,,0,,,,77,44,110,110,14.1,17,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,3/5/16,7.61,,0,,,,78,56,120,140,16.1,19,1,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,3/6/16,11.41,,0,,,,78,59,130,130,23,28,1,1,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,3/7/16,13.65,,0.02,,,,79,66,130,140,23.9,32,1,,,,,,,1,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,3/8/16,11.63,,0.05,,,,85,70,130,150,19.9,29.1,1,,1,,,,,1,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,3/9/16,9.84,,0.76,,,,72,61,270,270,32,40,1,,1,,,,,1,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,3/10/16,10.74,,0.51,,,,68,60,30,10,25.1,32,1,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,3/11/16,6.71,,0.27,,,,74,57,130,130,19.9,23.9,1,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,3/12/16,3.58,,0,,,,73,51,170,160,16.1,18.1,1,1,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,3/13/16,6.71,,0,,,,86,54,270,280,23.9,31.1,1,1,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,3/14/16,5.59,,0,,,,92,48,220,190,16.1,19.9,1,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,3/15/16,3.8,,0,,,,90,64,30,40,16.1,23,1,1,,,,,,1,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,3/16/16,10.07,,0,,,,80,66,50,60,17,25.1,,,,,,,,1,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,3/17/16,4.92,,0,,,,82,69,140,140,10.1,18.1,1,,,,,,,1,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,3/18/16,5.82,,0.52,,,,84,61,30,40,25.9,36,1,,1,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,3/19/16,14.54,,0.05,,,,66,50,360,360,28,38,,,1,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,3/20/16,6.93,,0,,,,67,44,10,20,16.1,25.1,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,3/21/16,5.37,,0,,,,68,37,220,210,13,18.1,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,3/22/16,9.62,,0,,,,79,43,150,140,21.9,28,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,3/23/16,10.51,,0,,,,83,65,130,120,21,25.9,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,3/24/16,9.17,,0.7,,,,73,54,350,330,25.1,31.1,1,,1,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,3/25/16,6.26,,0,,,,73,41,120,150,15,19.9,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,3/26/16,4.25,,0,,,,75,49,130,130,13,17,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,3/27/16,7.38,,0.01,,,,77,58,340,10,21,25.9,1,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,3/28/16,7.61,,0,,,,75,53,60,80,16.1,23,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,3/29/16,8.5,,0,,,,73,59,130,130,18.1,23,1,1,,,,,,1,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,3/30/16,6.71,,0.05,,,,78,66,170,160,15,19,1,1,,,,,,1,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,3/31/16,7.38,,0,,,,87,67,60,60,15,21.9,1,1,,,,,,1,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,4/1/16,14.32,,0.08,,,,70,52,50,20,25.9,36.9,,,1,,,,,1,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,4/2/16,4.03,,0,,,,75,45,360,360,13,18.1,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,4/3/16,3.58,,0,,,,79,44,190,170,13,17,,,,,,,,1,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,4/4/16,4.03,,0,,,,82,47,160,220,13,17,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,4/5/16,6.71,,0,,,,82,48,130,130,17,23,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,4/6/16,6.04,,0,,,,82,52,350,350,18.1,23.9,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,4/7/16,2.46,,0,,,,82,48,170,180,12.1,17,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,4/8/16,5.37,,0,,,,81,54,120,80,16.1,21,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,4/9/16,8.72,,0,,,,79,57,140,150,19.9,25.1,,,1,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,4/10/16,10.29,,0.36,,,,83,64,130,130,28,33.1,1,,1,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,4/11/16,5.59,,0.01,,,,86,70,150,150,17,25.1,1,,,,,,,1,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,4/12/16,9.62,,0.24,,,,74,64,40,50,18.1,25.1,1,,1,,,,,1,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,4/13/16,6.93,,0.2,,,,76,62,20,50,13,18.1,1,,1,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,4/14/16,5.37,,0,,,,82,57,90,110,13,17,1,,,,,,,1,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,4/15/16,7.16,,0,,,,84,55,120,150,18.1,23,1,,,,,,,1,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,4/16/16,12.97,,0.04,,,,82,66,130,130,23.9,30,1,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,4/17/16,8.72,,0.39,,,,86,72,120,110,25.1,30,1,,1,,,,,1,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,4/18/16,7.38,,0.05,,,,77,68,10,10,18.1,23,1,,1,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,4/19/16,6.04,,0,,,,80,64,90,80,13,16.1,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,4/20/16,5.82,,0,,,,83,64,350,360,21,29.1,1,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,4/21/16,6.71,,0.51,,,,84,63,360,360,25.1,36.9,1,,1,,,,,1,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,4/22/16,5.37,,0,,,,86,61,80,70,13,16.1,,,,,,,,1,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,4/23/16,4.92,,0,,,,85,57,140,130,15,18.1,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,4/24/16,7.16,,0,,,,84,66,120,130,17,21.9,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,4/25/16,10.51,,0.27,,,,94,73,120,110,19.9,25.9,,,1,,1,,,1,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,4/26/16,10.74,,0,,,,87,73,160,150,19.9,27.1,,,,,,,,1,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,4/27/16,4.92,,0.29,,,,92,61,350,350,31.1,42.1,1,,1,,,,,1,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,4/28/16,10.29,,0,,,,84,65,120,110,21,27.1,,,,,,,,1,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,4/29/16,9.17,,0,,,,88,76,140,140,21,25.9,1,,1,,,,,1,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,4/30/16,7.38,,0.2,,,,88,60,280,290,35.1,44.1,1,,1,,,,,1,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,5/1/16,12.97,,0,,,,83,70,60,50,18.1,23.9,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,5/2/16,11.86,,0,,,,73,62,20,10,23.9,33.1,,,1,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,5/3/16,6.71,,0,,,,80,59,20,10,16.1,21,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,5/4/16,3.8,,0,,,,90,54,270,230,17,21,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,5/5/16,3.13,,0,,,,89,55,90,80,12.1,14.1,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,5/6/16,6.04,,0,,,,88,59,120,90,14.1,18.1,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,5/7/16,9.17,,0,,,,89,57,140,160,19.9,27.1,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,5/8/16,11.41,,0.05,,,,79,68,140,150,36.9,45,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,5/9/16,10.51,,0,,,,89,71,160,150,19.9,27.1,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,5/10/16,9.62,,0,,,,94,74,130,120,19.9,25.1,1,,,,,,,1,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,5/11/16,12.3,,1.28,,,,91,67,140,140,25.1,33.1,1,,1,,,,,1,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,5/12/16,7.38,,0,,,,86,73,70,60,14.1,18.1,1,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,5/13/16,5.82,,0,,,,91,74,100,20,10.1,16.1,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,5/14/16,6.26,,0.17,,,,82,68,70,200,21.9,31.1,1,,1,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,5/15/16,6.93,,1.28,,,,73,65,130,140,17,23,1,,1,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,5/16/16,8.28,,0.2,,,,84,69,110,120,15,19,1,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,5/17/16,9.4,,2.12,,,,83,68,270,260,36.9,51,1,,1,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,5/18/16,10.51,,0.35,,,,80,66,110,120,25.1,31.1,1,,1,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,5/19/16,8.28,,1.52,,,,79,63,350,350,21.9,33.1,1,,1,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,5/20/16,6.04,,0,,,,83,65,110,120,13,16.1,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,5/21/16,6.93,,0.01,,,,90,75,100,100,14.1,19.9,1,,,,,,,1,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,5/22/16,8.05,,0,,,,90,76,130,130,19.9,25.1,1,,,,,,,1,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,5/23/16,9.62,,0,,,,90,73,120,130,21.9,27.1,1,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,5/24/16,9.4,,0,,,,89,76,120,140,17,21.9,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,5/25/16,8.95,,0,,,,91,77,130,140,18.1,21.9,1,,,,,,,1,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,5/26/16,10.74,,0,,,,93,79,140,130,23,29.1,1,,,,,,,1,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,5/27/16,9.62,,0,,,,96,72,50,80,18.1,23,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,5/28/16,10.29,,0,,,,94,72,130,130,18.1,23.9,1,,1,,,,,1,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,5/29/16,9.4,,0.08,,,,91,71,100,80,21.9,29.1,1,,1,,,,,1,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,5/30/16,4.7,,0.45,,,,89,66,340,340,33.1,46.1,1,,1,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,5/31/16,6.93,,0.23,,,,89,70,330,320,21,27.1,1,,1,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,6/1/16,5.37,,0.02,,,,88,69,360,10,16.1,21,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,6/2/16,6.26,,2.34,,,,87,65,330,340,29.1,40.9,1,,1,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,6/3/16,3.36,,0.02,,,,83,67,270,270,14.1,17,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,6/4/16,6.93,,0.02,,,,90,68,80,70,17,25.1,,,1,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,6/5/16,7.83,,0,,,,91,70,20,20,21.9,29.1,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,6/6/16,5.37,,0,,,,92,69,340,360,14.1,17,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,6/7/16,5.82,,0,,,,93,69,130,120,15,19.9,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,6/8/16,5.37,,0,,,,92,74,130,140,21,25.1,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,6/9/16,5.37,,0,,,,92,71,120,120,23,29.1,1,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,6/10/16,6.49,,0,,,,93,74,100,120,12.1,16.1,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,6/11/16,8.5,,0,,,,95,77,160,140,17,19.9,1,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,6/12/16,7.61,,0,,,,95,80,130,130,16.1,19.9,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,6/13/16,8.28,,0,,,,96,78,140,130,16.1,21.9,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,6/14/16,8.72,,0,,,,96,77,120,130,16.1,19.9,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,6/15/16,10.29,,0,,,,99,78,120,120,19.9,25.9,1,,,,,,,1,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,6/16/16,8.5,,0,,,,97,77,140,130,17,21.9,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,6/17/16,7.16,,0,,,,97,77,140,130,13,18.1,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,6/18/16,6.71,,0,,,,97,80,110,210,13,16.1,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,6/19/16,6.71,,0.03,,,,93,78,100,130,17,23,1,,1,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,6/20/16,4.25,,0,,,,94,75,140,130,16.1,23,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,6/21/16,4.47,,0,,,,95,74,150,140,10.1,15,,,,,,,,,
USW00012970,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",29.3389,-98.472,174,6/22/16,7.83,,0,,,,97,75,140,130,16.1,21.9,,,,,,,,,
